 1.04712855e+07 -1.14388186e+01  1.04712855e+07 -2.82303476e+02 
 1.09647820e+07 -1.19055210e+01  1.09647820e+07 -2.83908824e+02 
 1.14815362e+07 -1.23794231e+01  1.14815362e+07 -2.85516569e+02 
 1.20226443e+07 -1.28607530e+01  1.20226443e+07 -2.87126784e+02 
 1.25892541e+07 -1.33497436e+01  1.25892541e+07 -2.88739324e+02 
 1.31825674e+07 -1.38466294e+01  1.31825674e+07 -2.90353824e+02 
 1.38038426e+07 -1.43516418e+01  1.38038426e+07 -2.91969693e+02 
 1.44543977e+07 -1.48650058e+01  1.44543977e+07 -2.93586114e+02 
 1.51356125e+07 -1.53869358e+01  1.51356125e+07 -2.95202047e+02 
 1.58489319e+07 -1.59176311e+01  1.58489319e+07 -2.96816237e+02 
 1.65958691e+07 -1.64572721e+01  1.65958691e+07 -2.98427222e+02 
 1.73780083e+07 -1.70060166e+01  1.73780083e+07 -3.00033347e+02 
 1.81970086e+07 -1.75639962e+01  1.81970086e+07 -3.01632784e+02 
 1.90546072e+07 -1.81313127e+01  1.90546072e+07 -3.03223554e+02 
 1.99526231e+07 -1.87080359e+01  1.99526231e+07 -3.04803545e+02 
 2.08929613e+07 -1.92942012e+01  2.08929613e+07 -3.06370545e+02 
 2.18776162e+07 -1.98898078e+01  2.18776162e+07 -3.07922269e+02 
 2.29086765e+07 -2.04948180e+01  2.29086765e+07 -3.09456385e+02 
 2.39883292e+07 -2.11091568e+01  2.39883292e+07 -3.10970548e+02 
 2.51188643e+07 -2.17327125e+01  2.51188643e+07 -3.12462428e+02 
 2.63026799e+07 -2.23653372e+01  2.63026799e+07 -3.13929737e+02 
 2.75422870e+07 -2.30068491e+01  2.75422870e+07 -3.15370260e+02 
 2.88403150e+07 -2.36570339e+01  2.88403150e+07 -3.16781875e+02 
 3.01995172e+07 -2.43156482e+01  3.01995172e+07 -3.18162574e+02 
 3.16227766e+07 -2.49824214e+01  3.16227766e+07 -3.19510487e+02 
 3.31131121e+07 -2.56570601e+01  3.31131121e+07 -3.20823889e+02 
 3.46736850e+07 -2.63392503e+01  3.46736850e+07 -3.22101216e+02 
 3.63078055e+07 -2.70286615e+01  3.63078055e+07 -3.23341071e+02 
 3.80189396e+07 -2.77249500e+01  3.80189396e+07 -3.24542226e+02 
 3.98107171e+07 -2.84277616e+01  3.98107171e+07 -3.25703628e+02 
 4.16869383e+07 -2.91367354e+01  4.16869383e+07 -3.26824389e+02 
 4.36515832e+07 -2.98515061e+01  4.36515832e+07 -3.27903789e+02 
 4.57088190e+07 -3.05717067e+01  4.57088190e+07 -3.28941264e+02 
 4.78630092e+07 -3.12969710e+01  4.78630092e+07 -3.29936398e+02 
 5.01187234e+07 -3.20269348e+01  5.01187234e+07 -3.30888917e+02 
 5.24807460e+07 -3.27612381e+01  5.24807460e+07 -3.31798671e+02 
 5.49540874e+07 -3.34995262e+01  5.49540874e+07 -3.32665631e+02 
 5.75439937e+07 -3.42414505e+01  5.75439937e+07 -3.33489869e+02 
 6.02559586e+07 -3.49866688e+01  6.02559586e+07 -3.34271553e+02 
 6.30957344e+07 -3.57348464e+01  6.30957344e+07 -3.35010931e+02 
 6.60693448e+07 -3.64856554e+01  6.60693448e+07 -3.35708323e+02 
 6.91830971e+07 -3.72387749e+01  6.91830971e+07 -3.36364108e+02 
 7.24435960e+07 -3.79938903e+01  7.24435960e+07 -3.36978718e+02 
 7.58577575e+07 -3.87506930e+01  7.58577575e+07 -3.37552623e+02 
 7.94328235e+07 -3.95088796e+01  7.94328235e+07 -3.38086333e+02 
 8.31763771e+07 -4.02681508e+01  8.31763771e+07 -3.38580381e+02 
 8.70963590e+07 -4.10282105e+01  8.70963590e+07 -3.39035325e+02 
 9.12010839e+07 -4.17887645e+01  9.12010839e+07 -3.39451739e+02 
 9.54992586e+07 -4.25495196e+01  9.54992586e+07 -3.39830212e+02 
 1.00000000e+08 -4.33101820e+01  1.00000000e+08 -3.40171342e+02 
 1.04712855e+08 -4.40704562e+01  1.04712855e+08 -3.40475740e+02 
 1.09647820e+08 -4.48300433e+01  1.09647820e+08 -3.40744024e+02 
 1.14815362e+08 -4.55886399e+01  1.14815362e+08 -3.40976823e+02 
 1.20226443e+08 -4.63459364e+01  1.20226443e+08 -3.41174779e+02 
 1.25892541e+08 -4.71016161e+01  1.25892541e+08 -3.41338547e+02 
 1.31825674e+08 -4.78553531e+01  1.31825674e+08 -3.41468801e+02 
 1.38038426e+08 -4.86068116e+01  1.38038426e+08 -3.41566238e+02 
 1.44543977e+08 -4.93556440e+01  1.44543977e+08 -3.41631581e+02 
 1.51356125e+08 -5.01014904e+01  1.51356125e+08 -3.41665590e+02 
 1.58489319e+08 -5.08439769e+01  1.58489319e+08 -3.41669067e+02 
 1.65958691e+08 -5.15827148e+01  1.65958691e+08 -3.41642861e+02 
 1.73780083e+08 -5.23173000e+01  1.73780083e+08 -3.41587882e+02 
 1.81970086e+08 -5.30473118e+01  1.81970086e+08 -3.41505105e+02 
 1.90546072e+08 -5.37723131e+01  1.90546072e+08 -3.41395582e+02 
 1.99526231e+08 -5.44918498e+01  1.99526231e+08 -3.41260450e+02 
 2.08929613e+08 -5.52054508e+01  2.08929613e+08 -3.41100940e+02 
 2.18776162e+08 -5.59126284e+01  2.18776162e+08 -3.40918388e+02 
 2.29086765e+08 -5.66128792e+01  2.29086765e+08 -3.40714241e+02 
 2.39883292e+08 -5.73056848e+01  2.39883292e+08 -3.40490061e+02 
 2.51188643e+08 -5.79905133e+01  2.51188643e+08 -3.40247539e+02 
 2.63026799e+08 -5.86668208e+01  2.63026799e+08 -3.39988487e+02 
 2.75422870e+08 -5.93340539e+01  2.75422870e+08 -3.39714849e+02 
 2.88403150e+08 -5.99916518e+01  2.88403150e+08 -3.39428695e+02 
 3.01995172e+08 -6.06390493e+01  3.01995172e+08 -3.39132216e+02 
 3.16227766e+08 -6.12756797e+01  3.16227766e+08 -3.38827715e+02 
 3.31131121e+08 -6.19009785e+01  3.31131121e+08 -3.38517598e+02 
 3.46736850e+08 -6.25143866e+01  3.46736850e+08 -3.38204354e+02 
 3.63078055e+08 -6.31153545e+01  3.63078055e+08 -3.37890538e+02 
 3.80189396e+08 -6.37033460e+01  3.80189396e+08 -3.37578743e+02 
 3.98107171e+08 -6.42778418e+01  3.98107171e+08 -3.37271575e+02 
 4.16869383e+08 -6.48383439e+01  4.16869383e+08 -3.36971621e+02 
 4.36515832e+08 -6.53843787e+01  4.36515832e+08 -3.36681411e+02 
 4.57088190e+08 -6.59155009e+01  4.57088190e+08 -3.36403385e+02 
 4.78630092e+08 -6.64312967e+01  4.78630092e+08 -3.36139855e+02 
 5.01187234e+08 -6.69313865e+01  5.01187234e+08 -3.35892966e+02 
 5.24807460e+08 -6.74154278e+01  5.24807460e+08 -3.35664657e+02 
 5.49540874e+08 -6.78831172e+01  5.49540874e+08 -3.35456631e+02 
 5.75439937e+08 -6.83341922e+01  5.75439937e+08 -3.35270320e+02 
 6.02559586e+08 -6.87684329e+01  6.02559586e+08 -3.35106859e+02 
 6.30957344e+08 -6.91856627e+01  6.30957344e+08 -3.34967064e+02 
 6.60693448e+08 -6.95857492e+01  6.60693448e+08 -3.34851418e+02 
 6.91830971e+08 -6.99686041e+01  6.91830971e+08 -3.34760061e+02 
 7.24435960e+08 -7.03341837e+01  7.24435960e+08 -3.34692789e+02 
 7.58577575e+08 -7.06824878e+01  7.58577575e+08 -3.34649062e+02 
 7.94328235e+08 -7.10135591e+01  7.94328235e+08 -3.34628015e+02 
 8.31763771e+08 -7.13274822e+01  8.31763771e+08 -3.34628485e+02 
 8.70963590e+08 -7.16243815e+01  8.70963590e+08 -3.34649029e+02 
 9.12010839e+08 -7.19044198e+01  9.12010839e+08 -3.34687967e+02 
 9.54992586e+08 -7.21677957e+01  9.54992586e+08 -3.34743411e+02 
 1.00000000e+09 -7.24147410e+01  1.00000000e+09 -3.34813314e+02 
