Corner,VSB_V,W_um,L_um,WL_ratio,VGS_V,VDS_V,Vov_V,ID_measured_A,ID_per_W_uA_um,gm_measured_uS,gm_ID_S_A,uncox_measured_A_V2,rds_measured_Ohm,Cgs_measured_F,Cgd_measured_F,Cdb_measured_F,Csb_measured_F
tt,0.00,80.00,1.0000,80.00,0.4200,0.1000,0.0100,3.375e-03,42.183,16362.573,4.849,8.437e-01,2.965e+00,2.604e-12,6.510e-13,1.074e-11,1.074e-11
tt,0.00,80.00,1.0000,80.00,0.4200,0.1100,0.0100,1.939e-06,0.024,30.654,15.812,4.847e-04,5.929e+00,4.879e-15,1.220e-15,5.368e-12,5.368e-12
tt,0.00,80.00,1.0000,80.00,0.4200,0.1200,0.0100,1.658e-06,0.021,27.850,16.798,4.145e-04,4.302e+04,4.432e-15,1.108e-15,7.399e-16,7.399e-16
tt,0.00,80.00,1.0000,80.00,0.4200,0.1300,0.0100,1.474e-06,0.018,27.733,18.817,3.685e-04,6.250e+04,4.414e-15,1.103e-15,5.093e-16,5.093e-16
tt,0.00,80.00,1.0000,80.00,0.4200,0.1400,0.0100,1.338e-06,0.017,28.724,21.468,3.345e-04,8.027e+04,4.572e-15,1.143e-15,3.966e-16,3.966e-16
tt,0.00,80.00,1.0000,80.00,0.4200,0.1500,0.0100,1.225e-06,0.015,28.957,23.645,3.062e-04,9.590e+04,4.609e-15,1.152e-15,3.319e-16,3.319e-16
tt,0.00,80.00,1.0000,80.00,0.4200,0.1600,0.0100,1.129e-06,0.014,25.731,22.783,2.823e-04,1.179e+05,4.095e-15,1.024e-15,2.701e-16,2.701e-16
tt,0.00,80.00,1.0000,80.00,0.4200,0.1700,0.0100,1.055e-06,0.013,21.067,19.969,2.637e-04,1.881e+05,3.353e-15,8.382e-16,1.692e-16,1.692e-16
tt,0.00,80.00,1.0000,80.00,0.4200,0.1800,0.0100,1.023e-06,0.013,17.338,16.947,2.558e-04,4.500e+05,2.759e-15,6.899e-16,7.074e-17,7.074e-17
tt,0.00,80.00,1.0000,80.00,0.4200,0.1900,0.0100,1.011e-06,0.013,15.367,15.207,2.526e-04,4.082e+06,2.446e-15,6.114e-16,7.797e-18,7.797e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.2000,0.0100,1.018e-06,0.013,14.002,13.752,2.545e-04,4.856e+05,2.228e-15,5.571e-16,6.555e-17,6.555e-17
tt,0.00,80.00,1.0000,80.00,0.4200,0.2100,0.0100,1.052e-06,0.013,11.874,11.290,2.629e-04,1.821e+05,1.890e-15,4.724e-16,1.748e-16,1.748e-16
tt,0.00,80.00,1.0000,80.00,0.4200,0.2200,0.0100,1.128e-06,0.014,7.557,6.699,2.820e-04,2.980e+04,1.203e-15,3.007e-16,1.068e-15,1.068e-15
tt,0.00,80.00,1.0000,80.00,0.4200,0.2300,0.0100,3.805e-07,0.005,54.095,142.182,9.512e-05,2.726e+04,8.610e-15,2.152e-15,1.168e-15,1.168e-15
tt,0.00,80.00,1.0000,80.00,0.4200,0.2400,0.0100,3.943e-07,0.005,14.246,36.131,9.857e-05,7.878e+05,2.267e-15,5.668e-16,4.040e-17,4.040e-17
tt,0.00,80.00,1.0000,80.00,0.4200,0.2500,0.0100,4.059e-07,0.005,14.397,35.473,1.015e-04,9.488e+05,2.291e-15,5.728e-16,3.355e-17,3.355e-17
tt,0.00,80.00,1.0000,80.00,0.4200,0.2600,0.0100,4.154e-07,0.005,14.541,35.009,1.038e-04,1.155e+06,2.314e-15,5.786e-16,2.757e-17,2.757e-17
tt,0.00,80.00,1.0000,80.00,0.4200,0.2700,0.0100,4.232e-07,0.005,14.665,34.654,1.058e-04,1.402e+06,2.334e-15,5.835e-16,2.270e-17,2.270e-17
tt,0.00,80.00,1.0000,80.00,0.4200,0.2800,0.0100,4.296e-07,0.005,14.773,34.386,1.074e-04,1.702e+06,2.351e-15,5.878e-16,1.870e-17,1.870e-17
tt,0.00,80.00,1.0000,80.00,0.4200,0.2900,0.0100,4.349e-07,0.005,14.852,34.148,1.087e-04,1.972e+06,2.364e-15,5.909e-16,1.614e-17,1.614e-17
tt,0.00,80.00,1.0000,80.00,0.4200,0.3000,0.0100,4.398e-07,0.005,14.899,33.881,1.099e-04,2.185e+06,2.371e-15,5.928e-16,1.457e-17,1.457e-17
tt,0.00,80.00,1.0000,80.00,0.4200,0.3100,0.0100,4.441e-07,0.006,14.969,33.709,1.110e-04,2.511e+06,2.382e-15,5.956e-16,1.268e-17,1.268e-17
tt,0.00,80.00,1.0000,80.00,0.4200,0.3200,0.0100,4.477e-07,0.006,15.039,33.590,1.119e-04,2.976e+06,2.394e-15,5.984e-16,1.070e-17,1.070e-17
tt,0.00,80.00,1.0000,80.00,0.4200,0.3300,0.0100,4.508e-07,0.006,15.103,33.503,1.127e-04,3.546e+06,2.404e-15,6.009e-16,8.976e-18,8.976e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.3400,0.0100,4.534e-07,0.006,15.163,33.444,1.133e-04,4.261e+06,2.413e-15,6.033e-16,7.469e-18,7.469e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.3500,0.0100,4.555e-07,0.006,15.218,33.410,1.139e-04,5.182e+06,2.422e-15,6.055e-16,6.143e-18,6.143e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.3600,0.0100,4.572e-07,0.006,15.301,33.466,1.143e-04,7.973e+06,2.435e-15,6.088e-16,3.992e-18,3.992e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.3700,0.0100,4.580e-07,0.006,15.347,33.509,1.145e-04,1.043e+07,2.443e-15,6.106e-16,3.051e-18,3.051e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.3800,0.0100,4.591e-07,0.006,15.361,33.455,1.148e-04,1.001e+07,2.445e-15,6.112e-16,3.179e-18,3.179e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.3900,0.0100,4.600e-07,0.006,15.406,33.491,1.150e-04,1.380e+07,2.452e-15,6.130e-16,2.307e-18,2.307e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.4000,0.0100,4.606e-07,0.006,15.459,33.563,1.151e-04,2.096e+07,2.460e-15,6.151e-16,1.519e-18,1.519e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.4100,0.0100,4.610e-07,0.006,15.499,33.625,1.152e-04,6.173e+07,2.467e-15,6.167e-16,5.157e-19,5.157e-19
tt,0.00,80.00,1.0000,80.00,0.4200,0.4200,0.0100,4.609e-07,0.006,15.539,33.713,1.152e-04,2.582e+08,2.473e-15,6.183e-16,1.233e-19,1.233e-19
tt,0.00,80.00,1.0000,80.00,0.4200,0.4300,0.0100,4.609e-07,0.006,15.577,33.798,1.152e-04,7.558e+07,2.479e-15,6.198e-16,4.212e-19,4.212e-19
tt,0.00,80.00,1.0000,80.00,0.4200,0.4400,0.0100,4.607e-07,0.006,15.605,33.877,1.152e-04,3.275e+07,2.484e-15,6.209e-16,9.720e-19,9.720e-19
tt,0.00,80.00,1.0000,80.00,0.4200,0.4500,0.0100,4.603e-07,0.006,15.641,33.984,1.151e-04,2.151e+07,2.489e-15,6.224e-16,1.480e-18,1.480e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.4600,0.0100,4.597e-07,0.006,15.677,34.100,1.149e-04,1.632e+07,2.495e-15,6.238e-16,1.951e-18,1.951e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.4700,0.0100,4.590e-07,0.006,15.711,34.226,1.148e-04,1.333e+07,2.500e-15,6.251e-16,2.387e-18,2.387e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.4800,0.0100,4.582e-07,0.006,15.744,34.360,1.146e-04,1.140e+07,2.506e-15,6.264e-16,2.793e-18,2.793e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.4900,0.0100,4.573e-07,0.006,15.777,34.502,1.143e-04,1.003e+07,2.511e-15,6.278e-16,3.173e-18,3.173e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.5000,0.0100,4.562e-07,0.006,15.809,34.652,1.141e-04,8.985e+06,2.516e-15,6.290e-16,3.543e-18,3.543e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.5100,0.0100,4.551e-07,0.006,15.840,34.810,1.138e-04,8.215e+06,2.521e-15,6.303e-16,3.875e-18,3.875e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.5200,0.0100,4.538e-07,0.006,15.872,34.975,1.134e-04,7.629e+06,2.526e-15,6.315e-16,4.172e-18,4.172e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.5300,0.0100,4.524e-07,0.006,15.903,35.149,1.131e-04,7.127e+06,2.531e-15,6.327e-16,4.466e-18,4.466e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.5400,0.0100,4.510e-07,0.006,15.933,35.329,1.127e-04,6.711e+06,2.536e-15,6.339e-16,4.743e-18,4.743e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.5500,0.0100,4.495e-07,0.006,15.963,35.515,1.124e-04,6.361e+06,2.541e-15,6.351e-16,5.004e-18,5.004e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.5600,0.0100,4.478e-07,0.006,15.992,35.709,1.120e-04,6.062e+06,2.545e-15,6.363e-16,5.251e-18,5.251e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.5700,0.0100,4.462e-07,0.006,16.021,35.909,1.115e-04,5.804e+06,2.550e-15,6.375e-16,5.484e-18,5.484e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.5800,0.0100,4.444e-07,0.006,16.050,36.116,1.111e-04,5.579e+06,2.554e-15,6.386e-16,5.705e-18,5.705e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.5900,0.0100,4.426e-07,0.006,16.078,36.329,1.106e-04,5.382e+06,2.559e-15,6.397e-16,5.915e-18,5.915e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.6000,0.0100,4.407e-07,0.006,16.106,36.548,1.102e-04,5.207e+06,2.563e-15,6.408e-16,6.113e-18,6.113e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.6100,0.0100,4.387e-07,0.005,16.134,36.775,1.097e-04,5.052e+06,2.568e-15,6.420e-16,6.301e-18,6.301e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.6200,0.0100,4.367e-07,0.005,16.162,37.007,1.092e-04,4.912e+06,2.572e-15,6.431e-16,6.480e-18,6.480e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.6300,0.0100,4.347e-07,0.005,16.189,37.246,1.087e-04,4.787e+06,2.577e-15,6.441e-16,6.649e-18,6.649e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.6400,0.0100,4.325e-07,0.005,16.216,37.491,1.081e-04,4.674e+06,2.581e-15,6.452e-16,6.810e-18,6.810e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.6500,0.0100,4.304e-07,0.005,16.243,37.742,1.076e-04,4.571e+06,2.585e-15,6.463e-16,6.963e-18,6.963e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.6600,0.0100,4.282e-07,0.005,16.270,38.000,1.070e-04,4.478e+06,2.589e-15,6.474e-16,7.108e-18,7.108e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.6700,0.0100,4.259e-07,0.005,16.297,38.264,1.065e-04,4.393e+06,2.594e-15,6.484e-16,7.246e-18,7.246e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.6800,0.0100,4.236e-07,0.005,16.323,38.534,1.059e-04,4.315e+06,2.598e-15,6.495e-16,7.377e-18,7.377e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.6900,0.0100,4.213e-07,0.005,16.346,38.801,1.053e-04,4.243e+06,2.602e-15,6.504e-16,7.502e-18,7.502e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.7000,0.0100,4.189e-07,0.005,16.372,39.084,1.047e-04,4.246e+06,2.606e-15,6.514e-16,7.497e-18,7.497e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.7100,0.0100,4.166e-07,0.005,16.399,39.366,1.041e-04,4.179e+06,2.610e-15,6.525e-16,7.616e-18,7.616e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.7200,0.0100,4.141e-07,0.005,16.425,39.662,1.035e-04,4.055e+06,2.614e-15,6.535e-16,7.850e-18,7.850e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.7300,0.0100,4.116e-07,0.005,16.454,39.973,1.029e-04,4.004e+06,2.619e-15,6.547e-16,7.950e-18,7.950e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.7400,0.0100,4.091e-07,0.005,16.480,40.282,1.023e-04,3.957e+06,2.623e-15,6.557e-16,8.044e-18,8.044e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.7500,0.0100,4.066e-07,0.005,16.506,40.596,1.016e-04,3.914e+06,2.627e-15,6.567e-16,8.133e-18,8.133e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.7600,0.0100,4.040e-07,0.005,16.531,40.917,1.010e-04,3.873e+06,2.631e-15,6.577e-16,8.218e-18,8.218e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.7700,0.0100,4.014e-07,0.005,16.556,41.245,1.004e-04,3.836e+06,2.635e-15,6.588e-16,8.297e-18,8.297e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.7800,0.0100,3.988e-07,0.005,16.582,41.579,9.970e-05,3.802e+06,2.639e-15,6.598e-16,8.372e-18,8.372e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.7900,0.0100,3.962e-07,0.005,16.607,41.920,9.904e-05,3.770e+06,2.643e-15,6.608e-16,8.443e-18,8.443e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.8000,0.0100,3.935e-07,0.005,16.632,42.267,9.837e-05,3.741e+06,2.647e-15,6.618e-16,8.509e-18,8.509e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.8100,0.0100,3.908e-07,0.005,16.657,42.621,9.770e-05,3.713e+06,2.651e-15,6.628e-16,8.572e-18,8.572e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.8200,0.0100,3.881e-07,0.005,16.682,42.982,9.703e-05,3.688e+06,2.655e-15,6.637e-16,8.630e-18,8.630e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.8300,0.0100,3.854e-07,0.005,16.706,43.350,9.635e-05,3.665e+06,2.659e-15,6.647e-16,8.684e-18,8.684e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.8400,0.0100,3.827e-07,0.005,16.731,43.724,9.566e-05,3.644e+06,2.663e-15,6.657e-16,8.735e-18,8.735e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.8500,0.0100,3.799e-07,0.005,16.756,44.106,9.497e-05,3.624e+06,2.667e-15,6.667e-16,8.783e-18,8.783e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.8600,0.0100,3.771e-07,0.005,16.780,44.495,9.428e-05,3.606e+06,2.671e-15,6.677e-16,8.826e-18,8.826e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.8700,0.0100,3.744e-07,0.005,16.805,44.890,9.359e-05,3.590e+06,2.675e-15,6.686e-16,8.866e-18,8.866e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.8800,0.0100,3.716e-07,0.005,16.829,45.293,9.289e-05,3.575e+06,2.678e-15,6.696e-16,8.903e-18,8.903e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.8900,0.0100,3.688e-07,0.005,16.854,45.704,9.219e-05,3.562e+06,2.682e-15,6.706e-16,8.937e-18,8.937e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.9000,0.0100,3.659e-07,0.005,16.878,46.121,9.149e-05,3.549e+06,2.686e-15,6.716e-16,8.968e-18,8.968e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.9100,0.0100,3.631e-07,0.005,16.902,46.546,9.078e-05,3.538e+06,2.690e-15,6.725e-16,8.996e-18,8.996e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.9200,0.0100,3.603e-07,0.005,16.926,46.979,9.007e-05,3.529e+06,2.694e-15,6.735e-16,9.020e-18,9.020e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.9300,0.0100,3.575e-07,0.004,16.950,47.420,8.936e-05,3.520e+06,2.698e-15,6.744e-16,9.042e-18,9.042e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.9400,0.0100,3.546e-07,0.004,16.975,47.868,8.865e-05,3.513e+06,2.702e-15,6.754e-16,9.062e-18,9.062e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.9500,0.0100,3.518e-07,0.004,16.998,48.324,8.794e-05,3.506e+06,2.705e-15,6.763e-16,9.078e-18,9.078e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.9600,0.0100,3.489e-07,0.004,17.022,48.788,8.723e-05,3.501e+06,2.709e-15,6.773e-16,9.092e-18,9.092e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.9700,0.0100,3.461e-07,0.004,17.046,49.260,8.651e-05,3.497e+06,2.713e-15,6.783e-16,9.104e-18,9.104e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.9800,0.0100,3.432e-07,0.004,17.070,49.740,8.580e-05,3.493e+06,2.717e-15,6.792e-16,9.113e-18,9.113e-18
tt,0.00,80.00,1.0000,80.00,0.4200,0.9900,0.0100,3.403e-07,0.004,17.094,50.228,8.508e-05,3.490e+06,2.721e-15,6.801e-16,9.119e-18,9.119e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.0000,0.0100,3.375e-07,0.004,17.118,50.725,8.436e-05,3.489e+06,2.724e-15,6.811e-16,9.124e-18,9.124e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.0100,0.0100,3.346e-07,0.004,17.141,51.231,8.365e-05,3.488e+06,2.728e-15,6.820e-16,9.126e-18,9.126e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.0200,0.0100,3.317e-07,0.004,17.165,51.745,8.293e-05,3.488e+06,2.732e-15,6.830e-16,9.126e-18,9.126e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.0300,0.0100,3.289e-07,0.004,17.189,52.267,8.221e-05,3.489e+06,2.736e-15,6.839e-16,9.123e-18,9.123e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.0400,0.0100,3.260e-07,0.004,17.212,52.799,8.150e-05,3.491e+06,2.739e-15,6.848e-16,9.119e-18,9.119e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.0500,0.0100,3.231e-07,0.004,17.236,53.340,8.078e-05,3.493e+06,2.743e-15,6.858e-16,9.113e-18,9.113e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.0600,0.0100,3.203e-07,0.004,17.259,53.890,8.007e-05,3.496e+06,2.747e-15,6.867e-16,9.105e-18,9.105e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.0700,0.0100,3.174e-07,0.004,17.282,54.449,7.935e-05,3.500e+06,2.751e-15,6.876e-16,9.095e-18,9.095e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.0800,0.0100,3.146e-07,0.004,17.306,55.019,7.864e-05,3.505e+06,2.754e-15,6.886e-16,9.083e-18,9.083e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.0900,0.0100,3.117e-07,0.004,17.330,55.597,7.793e-05,3.510e+06,2.758e-15,6.895e-16,9.069e-18,9.069e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.1000,0.0100,3.089e-07,0.004,17.353,56.185,7.721e-05,3.516e+06,2.762e-15,6.905e-16,9.054e-18,9.054e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.1100,0.0100,3.060e-07,0.004,17.376,56.783,7.650e-05,3.522e+06,2.766e-15,6.914e-16,9.037e-18,9.037e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.1200,0.0100,3.032e-07,0.004,17.399,57.391,7.579e-05,3.530e+06,2.769e-15,6.923e-16,9.017e-18,9.017e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.1300,0.0100,3.003e-07,0.004,17.423,58.008,7.509e-05,3.538e+06,2.773e-15,6.932e-16,8.997e-18,8.997e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.1400,0.0100,2.975e-07,0.004,17.446,58.637,7.438e-05,3.546e+06,2.777e-15,6.941e-16,8.975e-18,8.975e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.1500,0.0100,2.947e-07,0.004,17.469,59.275,7.368e-05,3.556e+06,2.780e-15,6.951e-16,8.952e-18,8.952e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.1600,0.0100,2.919e-07,0.004,17.492,59.925,7.297e-05,3.566e+06,2.784e-15,6.960e-16,8.927e-18,8.927e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.1700,0.0100,2.891e-07,0.004,17.515,60.585,7.227e-05,3.576e+06,2.788e-15,6.969e-16,8.900e-18,8.900e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.1800,0.0100,2.863e-07,0.004,17.538,61.256,7.158e-05,3.587e+06,2.791e-15,6.978e-16,8.873e-18,8.873e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.1900,0.0100,2.835e-07,0.004,17.561,61.938,7.088e-05,3.599e+06,2.795e-15,6.987e-16,8.844e-18,8.844e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.2000,0.0100,2.807e-07,0.004,17.584,62.632,7.019e-05,3.612e+06,2.799e-15,6.996e-16,8.813e-18,8.813e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.2100,0.0100,2.780e-07,0.003,17.607,63.337,6.950e-05,3.625e+06,2.802e-15,7.005e-16,8.782e-18,8.782e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.2200,0.0100,2.752e-07,0.003,17.630,64.053,6.881e-05,3.638e+06,2.806e-15,7.015e-16,8.749e-18,8.749e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.2300,0.0100,2.725e-07,0.003,17.652,64.782,6.812e-05,3.643e+06,2.809e-15,7.024e-16,8.737e-18,8.737e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.2400,0.0100,2.697e-07,0.003,17.675,65.526,6.744e-05,3.658e+06,2.813e-15,7.033e-16,8.703e-18,8.703e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.2500,0.0100,2.670e-07,0.003,17.698,66.279,6.676e-05,3.683e+06,2.817e-15,7.042e-16,8.644e-18,8.644e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.2600,0.0100,2.643e-07,0.003,17.721,67.045,6.608e-05,3.699e+06,2.820e-15,7.051e-16,8.606e-18,8.606e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.2700,0.0100,2.616e-07,0.003,17.743,67.823,6.540e-05,3.715e+06,2.824e-15,7.060e-16,8.567e-18,8.567e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.2800,0.0100,2.589e-07,0.003,17.766,68.614,6.473e-05,3.733e+06,2.828e-15,7.069e-16,8.528e-18,8.528e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.2900,0.0100,2.563e-07,0.003,17.789,69.418,6.406e-05,3.750e+06,2.831e-15,7.078e-16,8.487e-18,8.487e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.3000,0.0100,2.536e-07,0.003,17.811,70.235,6.340e-05,3.769e+06,2.835e-15,7.087e-16,8.446e-18,8.446e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.3100,0.0100,2.509e-07,0.003,17.834,71.065,6.274e-05,3.788e+06,2.838e-15,7.096e-16,8.403e-18,8.403e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.3200,0.0100,2.483e-07,0.003,17.856,71.910,6.208e-05,3.808e+06,2.842e-15,7.105e-16,8.359e-18,8.359e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.3300,0.0100,2.457e-07,0.003,17.879,72.768,6.142e-05,3.828e+06,2.846e-15,7.114e-16,8.315e-18,8.315e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.3400,0.0100,2.431e-07,0.003,17.901,73.641,6.077e-05,3.849e+06,2.849e-15,7.123e-16,8.270e-18,8.270e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.3500,0.0100,2.405e-07,0.003,17.924,74.527,6.012e-05,3.871e+06,2.853e-15,7.132e-16,8.224e-18,8.224e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.3600,0.0100,2.379e-07,0.003,17.946,75.429,5.948e-05,3.893e+06,2.856e-15,7.141e-16,8.177e-18,8.177e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.3700,0.0100,2.354e-07,0.003,17.969,76.345,5.884e-05,3.916e+06,2.860e-15,7.149e-16,8.129e-18,8.129e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.3800,0.0100,2.328e-07,0.003,17.991,77.276,5.820e-05,3.939e+06,2.863e-15,7.158e-16,8.081e-18,8.081e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.3900,0.0100,2.303e-07,0.003,18.013,78.222,5.757e-05,3.963e+06,2.867e-15,7.167e-16,8.032e-18,8.032e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.4000,0.0100,2.278e-07,0.003,18.036,79.184,5.694e-05,3.988e+06,2.870e-15,7.176e-16,7.982e-18,7.982e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.4100,0.0100,2.253e-07,0.003,18.058,80.162,5.632e-05,4.013e+06,2.874e-15,7.185e-16,7.931e-18,7.931e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.4200,0.0100,2.228e-07,0.003,18.080,81.156,5.570e-05,4.039e+06,2.878e-15,7.194e-16,7.880e-18,7.880e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.4300,0.0100,2.203e-07,0.003,18.103,82.166,5.508e-05,4.066e+06,2.881e-15,7.203e-16,7.829e-18,7.829e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.4400,0.0100,2.179e-07,0.003,18.125,83.193,5.447e-05,4.093e+06,2.885e-15,7.212e-16,7.776e-18,7.776e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.4500,0.0100,2.154e-07,0.003,18.147,84.236,5.386e-05,4.122e+06,2.888e-15,7.220e-16,7.723e-18,7.723e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.4600,0.0100,2.130e-07,0.003,18.169,85.296,5.325e-05,4.150e+06,2.892e-15,7.229e-16,7.669e-18,7.669e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.4700,0.0100,2.106e-07,0.003,18.191,86.374,5.265e-05,4.180e+06,2.895e-15,7.238e-16,7.615e-18,7.615e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.4800,0.0100,2.082e-07,0.003,18.213,87.465,5.206e-05,4.211e+06,2.899e-15,7.247e-16,7.560e-18,7.560e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.4900,0.0100,2.059e-07,0.003,18.235,88.578,5.147e-05,4.241e+06,2.902e-15,7.255e-16,7.505e-18,7.505e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.5000,0.0100,2.035e-07,0.003,18.257,89.710,5.088e-05,4.273e+06,2.906e-15,7.264e-16,7.449e-18,7.449e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.5100,0.0100,2.012e-07,0.003,18.279,90.859,5.030e-05,4.306e+06,2.909e-15,7.273e-16,7.393e-18,7.393e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.5200,0.0100,1.989e-07,0.002,18.301,92.027,4.972e-05,4.339e+06,2.913e-15,7.282e-16,7.336e-18,7.336e-18
tt,0.00,80.00,1.0000,80.00,0.4200,1.5300,0.0100,1.966e-07,0.002,18.323,93.214,4.914e-05,4.374e+06,2.916e-15,7.291e-16,7.278e-18,7.278e-18
